Country Name,Year,Cellphone,Internetuser,Radio,Telephone,Tv,Xlpopulation,Xlrealgdp
Uganda,1995,1841.558,632.4755,2300,,250000,20401,13405
Uganda,1996,4173.381,1043.334,2500,,300000,20929,14490
Uganda,1997,5168.458,2377.454,2600,,315000,21544,15244
Uganda,1998,30752.45,15376.02,2700,,331000,22167,16082
Uganda,1999,57346.02,25438.31,2800,,347000,22795.3,16649.7
Uganda,2000,190650.8,40441.82,,,,23463.9,16801.2
Ukraine,1990,0,,,7035350,17000000,51891,311112
Ukraine,1991,0,,41600,7352725,17100000,52001,284003
Ukraine,1992,0,,42300,7578045.5,17200000,52150,255602
Ukraine,1993,64.99876,399.9923,42900,7820250,17500000,52179,219457
Ukraine,1994,5000.096,7000.135,43600,8066155.5,18500000,51921,169111
Ukraine,1995,13970.45,21953.56,44300,8293457.5,19200000,51531,148456
Ukraine,1996,30011.74,50019.57,45000,9244617,19700000,51114,133610
Ukraine,1997,56885.26,99449.76,45050,9358222,19900000,50697,129423
Ukraine,1998,114232.8,148354.3,45100,9591800,20800000,50295,127151
Ukraine,1999,213353.5,197032.3,45150,9924516,21700000,49896.5,128995
Ukraine,2000,803031.5,343375.4,,10219833,22600000,49489.9,133316
United Arab Emirates,1982,2469.358,,,172852.97,111280.1,1204,26145
United Arab Emirates,1983,3757.108,,,187476.97,118068.5,1316,24833
United Arab Emirates,1984,5103.396,,,195209.03,124069.6,1438,25893
United Arab Emirates,1985,7924,,,207052,130000,1570,25287
United Arab Emirates,1986,11190.99,,,220677.84,144999.9,1714,19919
United Arab Emirates,1987,11845.37,,,214082.38,129589.8,1779,20631
United Arab Emirates,1988,12301.7,,,263550.72,138831.3,1840,20580
United Arab Emirates,1989,22880.58,,,323525.47,151338.7,1898,22766
United Arab Emirates,1990,32248.87,,,380742.78,168072.9,1952,25496
United Arab Emirates,1991,43681.36,,,444352.78,279305.6,2003,25547
United Arab Emirates,1992,49950.14,,,501910.09,382904.4,2051,26237
United Arab Emirates,1993,74955.61,,,587452.06,530952.4,2097,26001
United Arab Emirates,1994,93785.45,,,630571.06,615067.3,2140,26573
United Arab Emirates,1995,129188.7,2582.256,,673480.75,651112.6,2181,28194
United Arab Emirates,1996,206441.8,10653.01,,786081.44,718904.9,2222,31041
United Arab Emirates,1997,323151.8,100285.7,,872283.06,731176.5,2262,31786
United Arab Emirates,1998,540656.2,240884,,1003128,789154.3,2303,31913
United Kingdom,1975,0,,42800,20884000,20200000,56226,665984
United Kingdom,1976,0,,44800,21516000,20700000,56216,680933
United Kingdom,1977,0,,46800,23016000,21100000,56190,695699
United Kingdom,1978,0,,49000,24760000,21600000,56178,720501
United Kingdom,1979,0,,51200,26807000,22100000,56240,740370
United Kingdom,1980,0,,53500,27870000,22600000,56330,728224
United Kingdom,1981,0,,54200,28450000,23000000,56352,718733
United Kingdom,1982,0,,54900,28882000,23300000,56318,729861
United Kingdom,1983,0,,55600,29336000,23700000,56377,755779
United Kingdom,1984,0,,56300,,24100000,56506,774665
United Kingdom,1985,50059.17,,57000,,24500000,56685,802000
United Kingdom,1986,130203.8,,58600,,24600000,56852,837280
United Kingdom,1987,290402.4,,60300,,24700000,57009,877143
United Kingdom,1988,559980.4,,62000,,24700000,57158,920841
United Kingdom,1989,974966,,63800,,24800000,57358,940908
United Kingdom,1990,1114019,50000.87,80000,,24900000,57561,944610
United Kingdom,1991,1258453,99876.36,80700,,25100000,57808,930493
United Kingdom,1992,1504117,149713.9,81500,,25300000,58006,930975
United Kingdom,1993,2261843,299187.1,82200,,25600000,58191,952554
United Kingdom,1994,3923471,597485.4,83000,28358000,25800000,58395,994384
United Kingdom,1995,5700360,1093206,83200,29411000,26000000,58606,1000000
United Kingdom,1996,7192520,2381530,84000,30678000,30000000,58801,1000000
United Kingdom,1997,8759502,4270239,84500,31879000,30500000,59009,1100000
United Kingdom,1998,14700000,7913367,86000,32829000,31000000,59237,1100000
United Kingdom,1999,26800000,12300000,86500,34021000,31500000,59374.3,1100000
United Kingdom,2000,42800000,15600000,,35228000,,59523.8,1200000
United States,1975,0,,402000,149000000,113000000,215973,3500000
United States,1976,0,,416000,155000000,115000000,218035,3700000
United States,1977,0,,430000,162000000,116000000,220239,3900000
United States,1978,0,,444000,169000000,138000000,222585,4100000
United States,1979,0,,460900,176000000,144000000,225055,4200000
United States,1980,0,,477800,180000000,151000000,227726,4200000
United States,1984,91397.3,,495500,,182000000,236348,4800000
United States,1985,339439.8,,500000,,190000000,238466,4900000
United States,1986,680357.4,,505700,,193000000,240651,5100000
United States,1987,1228244,,511400,,195000000,242804,5300000
United States,1988,2065032,,517200,,198000000,245021,5500000
United States,1989,3501525,,523100,,200000000,247342,5700000
United States,1990,5298565,2007343,529000,,203000000,249984,5800000
United States,1991,7569333,3014071,535000,,205000000,252639,5800000
United States,1992,11000000,4527961,541000,,208000000,255374,6000000
United States,1993,16000000,6042286,547000,,210000000,258083,6100000
United States,1994,24100000,13100000,553000,153000000,213000000,260599,6400000
United States,1995,33800000,25200000,559000,160000000,215000000,263044,6500000
United States,1996,44100000,45300000,570000,165000000,217000000,265463,6800000
United States,1997,55400000,60300000,575000,173000000,219000000,268008,7100000
United States,1998,69400000,85000000,580000,180000000,232000000,270561,7400000
United States,1999,86300000,102000000,585000,184000000,234000000,273997,7600000
United States,2000,110000000,124000000,,187000000,236000000,277466,7900000
Uruguay,1975,0,,1575,250000,351000,2842,15406
Uruguay,1976,0,,1600,258000,355000,2857,16026
Uruguay,1977,0,,1625,268000,360000,2874,16205
Uruguay,1978,0,,1630,270000,361000,2889,17058
Uruguay,1979,0,,1648,279000,362000,2905,18110
Uruguay,1980,0,,1666,287000,363000,2920,19205
Uruguay,1981,0,,1684,294000,363500,2936,19575
Uruguay,1982,0,,1703,,364000,2954,17724
Uruguay,1983,0,,1722,332000,368000,2973,16688
Uruguay,1984,0,,1741,338000,440000,2990,16505
Uruguay,1985,0,,1760,374000,500000,3008,16746
Uruguay,1986,0,,1781,399000,536000,3027,18231
Uruguay,1987,0,,1801,437000,575000,3045,19676
Uruguay,1988,0,,1822,482000,617000,3064,19676
Uruguay,1989,0,,1844,,662000,3084,19930
Uruguay,1990,0,,1865,,710000,3106,20105
Uruguay,1991,0,,1880,,718000,3128,20687
Uruguay,1992,1723.771,,1895,,726000,3149,22218
Uruguay,1993,5008.449,,1910,,734000,3172,22907
Uruguay,1994,6887.496,2018.465,1925,,742000,3194,24166
Uruguay,1995,40254.25,10087.77,1940,,750000,3216,23683
Uruguay,1996,79551.1,60725.25,1955,,775000,3239,24867
Uruguay,1997,99811.55,110639.1,1970,,782000,3262,26112
Uruguay,1998,151341,230000,1985,,789000,3285,27313
Uruguay,1999,318154.8,328970.6,2000,,796000,3298.95,26452.6
Uruguay,2000,408940.5,368352.4,,,,3317.88,25889.2
Uzbekistan,1990,0,,,1409027,3716308,20515,87468
Uzbekistan,1991,0,,7500,1464746.9,3816394,20958,87027
Uzbekistan,1992,0,,8000,1535342.3,3916433,21445,77328
Uzbekistan,1993,502.0593,,9000,1549656.3,4016475,21948,75565
Uzbekistan,1994,905.8457,,10000,1563738.8,4268120,22378,71597
Uzbekistan,1995,3746.786,351.4809,10300,1550733.8,4368406,22784,70980
Uzbekistan,1996,9549.06,1004.107,10500,1537589.4,6275670,23225,72214
Uzbekistan,1997,17310.26,2511.354,10800,1547998.6,6429066,23656,75913
Uzbekistan,1998,26934.63,5020.247,11100,1542922.8,6626726,24050,79272
Venezuala,1975,0,,2050,650000,1284000,12675,132728
Venezuala,1976,0,,2075,742000,1300000,13082,142978
Venezuala,1977,0,,2375,847000,1460000,13504,151927
Venezuala,1978,0,,2719,678000,1500000,13931,155528
Venezuala,1979,0,,3112,789000,1710000,14355,156752
Venezuala,1980,0,,3562,,1720000,14768,149735
Venezuala,1981,0,,4078,,1813330,15166,149253
Venezuala,1982,0,,4667,1378000,1906660,15621,146150
Venezuala,1983,0,,5343,1021000,2000000,16084,140665
Venezuala,1984,0,,6115,1311000,2002000,16545,142664
Venezuala,1985,0,,7000,1451000,2250000,16998,144843
Venezuala,1986,0,,7294,1581000,2429000,17450,152244
Venezuala,1987,0,,7601,1677000,2622000,17910,157698
Venezuala,1988,1800.489,,7920,,2831000,18379,166879
Venezuala,1989,3696.912,,8253,,3057000,18851,152577
Venezuala,1990,7422.058,,8600,,3100000,19325,160648
Venezuala,1991,16752.66,,8863,,3210000,19801,177516
Venezuala,1992,78563.84,2526.786,9135,,3330000,20266,189942
Venezuala,1993,182600,8888.8,9415,,3450000,20706,189182
Venezuala,1994,318955.3,12113.94,9703,,3570000,21139,182183
Venezuala,1995,407606.6,27502.82,10000,,3700000,21564,192931
Venezuala,1996,571479.9,55487.1,10500,,4000000,21983,192160
Venezuala,1997,1062616,89933.41,10750,,4100000,22396,204843
Venezuala,1998,2009757,324614.9,11010,,4300000,22803,204433
Venezuala,1999,3784840,684608.4,11270,,4385864,23254.7,191104
Venezuala,2000,5447230,824814.4,,,4471451,23704.5,191257
Vietnam,1975,0,,,,,48075,34130
Vietnam,1976,0,,2000,,200000,49273,39879
Vietnam,1977,0,,2333,,300000,50534,41343
Vietnam,1978,0,,2666,,400000,51663,41622
Vietnam,1979,0,,3000,,500000,52668,41873
Vietnam,1980,0,,3500,,875000,53661,40671
Vietnam,1981,0,,4000,,1250000,54792,42103
Vietnam,1982,0,,4500,,1625000,55972,45526
Vietnam,1983,0,,5000,103000,2000000,57205,48042
Vietnam,1984,0,,5500,106000,2080000,58466,52355
Vietnam,1985,0,,6000,109000,2160000,59730,55481
Vietnam,1986,0,,6200,115000,2240000,61006,57056
Vietnam,1987,0,,6500,,2320000,62320,59127
Vietnam,1988,0,,6700,,2410000,63630,62685
Vietnam,1989,0,,6900,80000,2500000,64906,65615
Vietnam,1990,0,,7200,99000,2600000,66315,68959
Vietnam,1991,0,,7300,137000,2710000,67684,72963
Vietnam,1992,795.1592,,7400,151802.84,2830000,69021,79312
Vietnam,1993,4023.85,,7600,257684.98,2940000,70344,85718
Vietnam,1994,12356.74,,7700,436934.47,3070000,71617,93292
Vietnam,1995,23242.04,,7800,766492.75,3200000,72815,102192
Vietnam,1996,68102.48,98.82814,8050,1172464.8,3500000,73977,111736
Vietnam,1997,158176.4,2957.36,8200,1313964,3570000,75124,120845
Vietnam,1998,219708.2,9865.655,8350,1720143.3,3640000,76236,127851
Yemen,1975,0,,253,,850000,7409,14152
Yemen,1976,0,,254,,1002498,7629,16363
Yemen,1977,0,,256,,1162413,7847,18167
Yemen,1978,0,,257,,1328715,8068,19711
Yemen,1979,0,,258,,1496604,8295,20805
Yemen,1980,0,,260,17618.26,1662100,8527,20918
Yemen,1981,0,,261,25245.965,1827828,8768,22191
Yemen,1982,0,,263,40676.992,1991453,9018,22563
Yemen,1983,0,,264,52374.945,2152582,9278,23856
Yemen,1984,0,,266,60912.945,2310929,9551,24778
Yemen,1985,0,,267,70861,2467525,9842,24578
Yemen,1986,0,,269,77955.539,2618348,10149,25115
Yemen,1987,0,,270,84833.578,2769539,10476,26135
Yemen,1988,0,,271,91166.648,2924016,10823,27249
Yemen,1989,0,,273,97026.203,3084346,11192,28203
Yemen,1990,0,,310,130735.74,3254849,12023,28212
Yemen,1991,0,,359,147728.11,3666606,12889,28297
Yemen,1992,1718.886,,417,159004.72,3770460,13379,29683
Yemen,1993,5548.368,,483,172903.05,3809808,13892,30544
Yemen,1994,8298.916,,561,175211.38,3748747,14395,30391
Yemen,1995,8158.751,,650,184594.45,4153546,14862,33005
Yemen,1996,8651.72,98.20467,1000,201024.33,4222747,15349,34853
Yemen,1997,11947.79,2439.327,1050,214928.52,4390777,15857,36666
Yemen,1998,15815.18,3918.041,1100,244402.66,4701652,16388,37656
Yemen,1999,26931.63,9730.422,1160,276639.63,4865345,16942,34948.5
Yemen,2000,30532,14312.01,,330803.78,4961451,17521,32337.9
Zambia,1975,0,,143,53000,22500,4895,5124
Zambia,1976,0,,161,55000,22600,5032,5426
Zambia,1977,0,,181,53000,36300,5176,5163
Zambia,1978,0,,204,58000,50000,5324,5195
Zambia,1979,0,,230,59000,60000,5478,5037
Zambia,1980,0,,259,61000,65000,5638,5190
Zambia,1981,0,,291,61000,70000,5832,5509
Zambia,1982,0,,320,67000,75000,6059,5354
Zambia,1983,0,,370,72000,80000,6311,5249
Zambia,1984,0,,416,71000,85000,6555,5231
Zambia,1985,0,,469,,90000,6793,5317
Zambia,1986,0,,528,75000,107000,7054,5354
Zambia,1987,0,,550,85000,126000,7314,5497
Zambia,1988,0,,581,81000,150000,7543,5841
Zambia,1989,0,,615,,177000,7754,5900
Zambia,1990,0,,650,,210000,7957,6432
Zambia,1991,0,,678,,219000,8158,6432
Zambia,1992,0,,706,,229000,8361,6323
Zambia,1993,0,,736,,239000,8561,6753
Zambia,1994,0,599.3582,767,,249000,8762,6172
Zambia,1995,1537.822,795.2535,800,,260000,8915,5906
Zambia,1996,2690.201,840.3427,1000,,270000,9068,6284
Zambia,1997,4470.564,884.315,1030,,277000,9265,6504
Zambia,1998,8062.018,2928.02,1060,,284000,9461,6374
Zambia,1999,27313.2,14533.09,1090,,292000,9658.36,6434.55
Zambia,2000,95012.23,19222.93,,,,9853.76,6560.03
Zimbabwe,1975,0,,250,178000,67600,6403,8890
Zimbabwe,1976,0,,255,190000,68700,6570,8816
Zimbabwe,1977,0,,253,197000,69000,6728,8108
Zimbabwe,1978,0,,250,,69300,6866,8338
Zimbabwe,1979,0,,245,206000,70000,6999,8338
Zimbabwe,1980,0,,250,214000,76000,7298,9288
Zimbabwe,1981,0,,287,224000,90000,7574,10454
Zimbabwe,1982,0,,330,236000,107000,7798,10726
Zimbabwe,1983,0,,379,247000,127000,8053,10896
Zimbabwe,1984,0,,435,245000,150000,8320,10688
Zimbabwe,1985,0,,500,248000,178000,8597,11430
Zimbabwe,1986,0,,553,256000,192000,8881,11732
Zimbabwe,1987,0,,612,278000,207000,9189,11588
Zimbabwe,1988,0,,670,287000,223000,9493,12672
Zimbabwe,1989,0,,750,,241000,9745,13498
Zimbabwe,1990,0,,830,,260000,9958,13766
Zimbabwe,1991,0,,863,,271000,10157,14523
Zimbabwe,1992,0,,896,,283000,10365,13216
Zimbabwe,1993,0,,929,,294000,10556,13388
Zimbabwe,1994,0,211.458,964,,307000,10612,14298
Zimbabwe,1995,0,959.3591,1000,,320000,10646,14212
Zimbabwe,1996,0,2149.602,1100,,350000,10778,15250
Zimbabwe,1997,6214.873,4335.337,1140,,370000,10915,15738
Zimbabwe,1998,20767.01,10929.59,1189,,391000,11044,15990
Zimbabwe,1999,191797.4,22045.55,1220,,413000,11259.8,15566.3
Zimbabwe,2000,343514.4,55584.85,,,,11480.9,14640.1
MEDIAN,1975,0.0,0.0,1000.0,129000.0,185000.0,8192.0,20164.0
MEDIAN,1976,0.0,0.0,1084.0,135000.0,227000.0,8222.0,21654.0
MEDIAN,1977,0.0,0.0,1176.0,151000.0,275000.0,8251.0,23316.0
MEDIAN,1978,0.0,0.0,1275.0,154000.0,362500.0,8275.0,24511.0
MEDIAN,1979,0.0,0.0,1383.0,175000.0,380000.0,8484.0,25667.0
MEDIAN,1980,0.0,0.0,1600.0,154000.0,400000.0,8774.0,26632.0
MEDIAN,1981,0.0,0.0,1691.5,171000.0,423000.0,8983.0,26827.5
MEDIAN,1982,0.0,0.0,1790.0,213000.0,450000.0,9174.0,26145.0
MEDIAN,1983,0.0,0.0,1831.0,191238.485,503655.0,9357.0,26444.0
MEDIAN,1984,0.0,0.0,2037.0,176604.515,555970.0,9628.5,25607.0
MEDIAN,1985,0.0,0.0,2443.0,146834.08,600000.0,9879.0,25287.0
MEDIAN,1986,0.0,0.0,2682.0,144012.0,746500.0,10155.5,31804.5
MEDIAN,1987,0.0,0.0,2848.5,134500.0,768500.0,10358.0,31680.5
MEDIAN,1988,0.0,0.0,3020.0,112000.0,850000.0,10334.0,32029.0
MEDIAN,1989,0.0,0.0,3202.0,5000.0,870000.0,10439.0,32048.0
MEDIAN,1990,0.0,0.0,1900.0,21000.0,1003026.0,9631.0,31087.0
MEDIAN,1991,0.0,0.0,2270.0,12000.0,1054000.0,9871.0,28455.0
MEDIAN,1992,344.9466,0.0,2339.5,14398.4815,1145433.0,9635.0,26242.0
MEDIAN,1993,2008.625,0.0,2630.5,11500.0,1159676.0,9869.0,26176.5
MEDIAN,1994,5822.030000000001,18.0,2814.5,18058.9915,1297357.0,10010.5,26805.0
MEDIAN,1995,13496.43,1000.0,2950.0,19559.348,1345403.0,10137.0,28194.0
MEDIAN,1996,24660.65,4815.79,3000.0,22385.137,1476558.0,10250.0,29384.0
MEDIAN,1997,63903.335,12416.529999999999,3070.0,25057.2045,1515957.5,10250.0,30893.5
MEDIAN,1998,112828.6,29984.125,3135.0,27066.3485,1511179.5,10202.5,31182.0
MEDIAN,1999,358089.3,109476.04999999999,3555.0,0.0,1900000.0,10315.8,48484.75
MEDIAN,2000,737795.55,271577.75,0.0,0.0,0.0,10576.95,60695.85
